,regulator,regulator_id,gene_id,gene_name,evidence
141,AlgR,PP_0185,PP_3947,nicA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
142,AlgR,PP_0185,PP_4007,infA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
143,AlgR,PP_0185,PP_4013,PP_4013,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
144,AlgR,PP_0185,PP_4059,treSB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
145,AlgR,PP_0185,PP_4115,PP_4115,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
146,AlgR,PP_0185,PP_4125,nuoH,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
147,AlgR,PP_0185,PP_4150,yejF,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
148,AlgR,PP_0185,PP_4178,PP_4178,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
149,AlgR,PP_0185,PP_4187,lpdG,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
150,AlgR,PP_0185,PP_4190,sdhB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
151,AlgR,PP_0185,PP_4209,pvdR,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
152,AlgR,PP_0185,PP_4231,PP_4231,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
153,AlgR,PP_0185,PP_4268,ybaB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
154,AlgR,PP_0185,PP_4274,ligA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
155,AlgR,PP_0185,PP_4300,ttuD,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
156,AlgR,PP_0185,PP_4321,ccmG,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
157,AlgR,PP_0185,PP_4352,flhB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
158,AlgR,PP_0185,PP_4359,fliL,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
159,AlgR,PP_0185,PP_4368,fliG,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
160,AlgR,PP_0185,PP_4472,csrA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
161,AlgR,PP_0185,PP_4515,PP_4515,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
162,AlgR,PP_0185,PP_4520,PP_4520,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
163,AlgR,PP_0185,PP_4526,PP_4526,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
164,AlgR,PP_0185,PP_4555,PP_4555,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
165,AlgR,PP_0185,PP_4563,PP_4563,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
166,AlgR,PP_0185,PP_4572,PP_4572,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
167,AlgR,PP_0185,PP_4657,ypfJ,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
168,AlgR,PP_0185,PP_4665,PP_4665,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
169,AlgR,PP_0185,PP_4679,ilvH,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
170,AlgR,PP_0185,PP_4697,pcnB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
171,AlgR,PP_0185,PP_4722,greA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
172,AlgR,PP_0185,PP_4734,lldR,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
173,AlgR,PP_0185,PP_4820,dusB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
174,AlgR,PP_0185,PP_4826,cobJ,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
175,AlgR,PP_0185,PP_4898,tsaE,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
176,AlgR,PP_0185,PP_4946,putP,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
177,AlgR,PP_0185,PP_4998,pyrB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
178,AlgR,PP_0185,PP_5026,opgG,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
179,AlgR,PP_0185,PP_5040,fbp,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
180,AlgR,PP_0185,PP_5079,aroK,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
181,AlgR,PP_0185,PP_5245,PP_5245,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
182,AlgR,PP_0185,PP_5279,PP_5279,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
183,AlgR,PP_0185,PP_5313,hupA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
184,AlgR,PP_0185,PP_5336,purE,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
185,AlgR,PP_0185,PP_5354,PP_5354,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
186,AlgR,PP_0185,PP_5420,atpI,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
187,PP_0204,PP_0204,PP_0204,PP_0204,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57421"
188,PP_0204,PP_0204,PP_0205,PP_0205,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57421"
189,PP_0204,PP_0204,PP_0206,PP_0206,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57421"
190,PP_0204,PP_0204,PP_0207,PP_0207,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57421"
191,PP_0204,PP_0204,PP_0208,PP_0208,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57421"
192,PP_0204,PP_0204,PP_0209,tauB-I,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57421"
193,PP_0204,PP_0204,PP_0210,PP_0210,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57421"
194,PP_0204,PP_0204,PP_0211,PP_0211,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57421"
195,GbdR,PP_0298,PP_0296,cbcX,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
196,GbdR,PP_0298,PP_0298,gbdR,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
197,GbdR,PP_0298,PP_0308,PP_0308,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
198,GbdR,PP_0298,PP_0309,PP_0309,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w, same operon with dgcA"
199,GbdR,PP_0298,PP_0310,dgcA,"P. aeruginosa, DOI:10.1128/JB.01055-13"
200,GbdR,PP_0298,PP_0311,dgcB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w, P. aeruginosa, DOI:10.1128/JB.01055-13"
201,GbdR,PP_0298,PP_0312,PP_0312,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w, same operon with dgcB"
202,GbdR,PP_0298,PP_0313,PP_0313,same operon with dgcB
203,GbdR,PP_0298,PP_0315,PP_0313,"P. aeruginosa, DOI:10.1128/JB.01055-13"
204,GbdR,PP_0298,PP_0316,gbcB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w, P. aeruginosa, DOI:10.1128/JB.01055-13"
205,GbdR,PP_0298,PP_0322,glyA-I,"P. aeruginosa, DOI:10.1128/JB.01055-13"
206,GbdR,PP_0298,PP_0323,soxB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w, P. aeruginosa, DOI:10.1128/JB.01055-13"
207,GbdR,PP_0298,PP_0324,soxD,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w, P. aeruginosa, DOI:10.1128/JB.01055-13"
208,GbdR,PP_0298,PP_0325,soxA,"P. aeruginosa, DOI:10.1128/JB.01055-13"
209,GbdR,PP_0298,PP_0326,soxG,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w, P. aeruginosa, DOI:10.1128/JB.01055-13"
210,GbdR,PP_0298,PP_0327,purU-I,same operon with soxA
211,GbdR,PP_0298,PP_0328,fdhA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
212,GbdR,PP_0298,PP_0450,rpsG,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
213,GbdR,PP_0298,PP_1082,bfr-II,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
214,GbdR,PP_0298,PP_1206,oprD,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
215,GbdR,PP_0298,PP_1613,ftsB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
216,GbdR,PP_0298,PP_1889,fimD,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
217,GbdR,PP_0298,PP_2101,evgA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
218,GbdR,PP_0298,PP_2169,dusA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
219,GbdR,PP_0298,PP_2322,oprI,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
220,GbdR,PP_0298,PP_2468,rplT,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
221,GbdR,PP_0298,PP_3976,PP_3976,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
222,GbdR,PP_0298,PP_4184,brnQ,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
223,GbdR,PP_0298,PP_5259,PP_5259,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
224,CdhR,PP_0305,PP_0304,caiX,"P. aeruginosa, DOI:10.1128/JB.01055-13"
